stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment,predicted_return,weight
MSFT,2017-06-30,20170630,10107,11,3,0.00354031,2017,6,B,0.0006,-0.013629726,59491810,MICROSOFT,0.7,0.71,0.02,0.98,69.839996338,539200.73933,0.0220000243,-0.01780454,0.0423075462,0.0258544739,0.0700218764,0.1430021519,0.2064580539,0.3161774255,0.1376492587,1.0307184255,-0.034528337,0.0313333201,-0.000369604,0.0185581075,0.2471543271,0.0092525317,0.391025641,-0.274241303,2.7659296657,0.0655136457,0.6026024266,-0.003299052,-0.008374033,0.083958862,-0.013374293,0.0274876453,-0.040861938,0.1218779217,0.0187525043,0.1031254174,0.1874226437,-0.103463782,4.4521615e-06,-0.040211923,0.271015422,0.2807176884,0.2766973866,0.4296274056,0.2689657144,0.7400933833,-0.079551222,-0.065851921,-0.013699301,-0.08086461,-0.965500744,-0.184328391,-2.200829258,0.1807571433,0.2546948043,0.4393241547,2.7308164895,0.1382917693,0.5466408441,-0.056276082,-0.034482759,3.0,0.0776521672,0.0484680563,0.1165235182,0.7215715905,0.0853084552,0.0871191059,0.0294884342,0.0240899904,0.0004652064,0.1573456213,0.1566366714,0.0468421571,-0.006841212,0.0050835273,1.345472269,0.4498354358,0.5422427207,0.244233695,0.3500982798,0.3804923139,0.345084343,1.2349564108,0.1646186724,0.1958327768,-0.005166667,3.2113751394,0.1187387896,0.700132483,1.1663148517,0.8688325245,5.0,-4.184532086,3.111402204,154049.77286,-37.99488245,0.2573280042,0.0300181168,0.4165610015,0.1297142138,0.1604708482,-0.067238409,0.1648718066,0.0348886762,0.068573719,0.0516709232,0.0500407326,0.0487350964,0.0228004138,0.0647266642,0.0630127617,0.3022335532,18.236714758,0.8546694385,0.0211755579,-0.107708215,0.5980850726,0.7574325908,0.00692993,1.08785431,-0.43475342,0.27780736,0.0069654,1.02554097,0.00669108,1.07773795,0.01278346,0.02002051,0.00969712,-0.95454515,0.00748191,1513018574.42232,0.3195574,0.00301261,0.31635776,0.00781848,0.00752818,3.61e-06,0.00769103,0.99190446,1.06337441,0.0025628,0.61059538,0.9692887188,1.2584730113,389,0.0288822497,1.5651851847,-1.494214355,0.3330960086,2017-06,,0.0,0.020900022065931376,0.02
AAPL,2017-06-30,20170630,14593,11,3,0.00526417,2017,6,B,0.0006,-0.057813869,3783310,APPLE,0.39,0.39,0.01,0.4175,152.75999451,796466.16976,0.0155512913,-0.048122065,0.0680884534,0.0678036958,0.0486166015,0.3051729105,0.3665566064,0.4597495484,0.1431000355,0.3108566617,-0.042659745,0.0461486527,-0.02926351,0.0117690233,0.1290796634,-0.069621225,0.0699192579,0.1064871481,4.1617829137,0.2536093613,0.5901953275,0.0007881839,0.0197863755,0.0685387796,0.0142990448,0.0114905735,0.0028084713,0.0324453934,0.0161351207,0.0163102727,0.074246318,-0.005707538,-0.00960014,0.0285497718,0.2714677376,0.2855399966,0.3033813391,0.4270481618,0.2837803914,0.3712653696,-0.033934185,-0.105145542,0.0712113571,-0.061001205,-0.446734635,-0.066708743,-0.488533074,0.5437971386,0.4480508303,0.6986203307,1.3676224394,0.0481940968,0.1825566753,-0.127289205,0.0530973451,0.0,0.021586585,0.0398180603,0.0140593346,0.1530130519,0.0401863948,0.1159735007,0.0556163464,-0.012051768,-0.007593042,0.0724193017,-0.141157583,-0.020258309,-0.020709541,-0.168197147,-0.102626059,-0.396280217,0.1517539718,0.2736664803,0.3223974032,0.4539844146,0.3425417002,1.3485857089,0.1975502882,0.2423801341,-0.058198406,2.0782299263,0.0617314307,0.3488395699,0.7933564598,0.6900512814,4.0,-5.691416793,3.6855496667,431843.23435,-25.88683455,0.474649035,0.0236606952,0.4157627939,0.2000562058,0.1099218063,0.0340215329,0.2738572061,0.0567720284,0.0821340598,0.0664949775,0.0597928723,0.0591726325,0.0131983007,0.1936548474,0.0846929569,0.2931461965,17.354244002,1.1487741465,0.376813985,0.4956700966,0.5860823782,0.837213775,0.00979028,1.03072455,-0.74015943,0.8543583,0.0101366,1.17959322,0.00990103,0.94601726,0.01867516,0.02718842,0.01214498,-0.77323953,0.00516416,3595480542.98634,0.4136099,0.00513407,0.41458175,0.0059839,0.00547979,1.53e-06,0.01000219,0.97860339,0.86339002,0.00241574,0.47407585,0.8254412178,1.6761820678,449,0.532258602,1.4758015491,-1.261977489,0.9624925364,2017-06,,0.0,0.020900022065931376,0.02
MSFT,2017-05-31,20170531,10107,11,3,0.0025628,2017,5,B,0.0006,0.0252544739,59491810,MICROSOFT,0.7,0.71,0.02,0.98,68.459999084,528546.44983,0.0221006075,-0.01780454,0.0435083765,0.0394776575,0.0249258913,0.112989047,0.1839825572,0.3548017257,0.1701338164,0.742285581,0.0699819773,0.0258439736,-0.00764711,0.0157657272,0.2471543271,0.0092525317,0.391025641,-0.274241303,2.7659296657,0.0655136457,0.6026024266,-0.003299052,-0.008374033,0.083958862,-0.013374293,0.0274876453,-0.040861938,0.1218779217,0.0187525043,0.1031254174,0.1874226437,-0.103463782,4.4521615e-06,-0.040211923,0.271015422,0.2807176884,0.2766973866,0.4296274056,0.2689657144,0.7400933833,-0.079551222,-0.065851921,-0.013699301,-0.08086461,-0.965500744,-0.184328391,-2.200829258,0.1807571433,0.2546948043,0.4393241547,2.7308164895,0.1382917693,0.5466408441,-0.056276082,-0.034482759,3.0,0.0776521672,0.0484680563,0.1165235182,0.7215715905,0.0853084552,0.0871191059,0.0294884342,0.0240899904,0.0004652064,0.1573456213,0.1566366714,0.0468421571,-0.006841212,0.0050835273,1.345472269,0.4498354358,0.5422427207,0.244233695,0.3500982798,0.3804923139,0.345084343,1.2349564108,0.1646186724,0.1958327768,-0.005166667,3.2113751394,0.1187387896,0.700132483,1.1663148517,0.8688325245,5.0,-4.184532086,3.111402204,154049.77286,-37.99488245,0.2573280042,0.0300181168,0.4249579201,0.1323289562,0.1637055741,-0.068593782,0.1681952457,0.0355919522,0.0699560086,0.052712491,0.0510494395,0.0497174846,0.0232600181,0.0661274942,0.0643764989,0.3173127451,18.214609432,0.904612911,0.0586654726,-0.347134317,0.5979654711,0.7666564896,0.00458708,1.88907168,0.28986959,1.49996916,0.00472925,2.22293609,0.00435583,1.29669497,0.0104956,0.01701803,0.0062914,0.9854448,0.00755096,1533448650.71197,0.34571352,0.00313343,0.35278886,0.00772022,0.00743147,3.86e-06,0.00772823,1.0,1.03036037,0.00344573,0.61294036,0.972767892,1.008138809,388,0.0158714992,1.5650915321,-1.496035768,0.3198603039,2017-05,,0.0,0.020900022065931376,0.02
MSFT,2017-03-31,20170331,10107,11,3,0.00346303,2017,3,B,0.0003,0.0290841995,59491810,MICROSOFT,0.69,0.7,0.02,0.73,63.979999542,494407.36586,0.0236266658,-0.022982177,0.0487938121,-0.004331044,0.0728510354,0.132412367,0.2353977736,0.2956136775,0.1215604446,0.7929726849,0.0854952484,0.0171231923,0.0105690197,0.0145719502,0.2292013696,-0.042850217,0.5204386839,-0.181865828,3.7528245041,0.0808635063,0.8730808598,-0.003265514,-0.008374033,0.1368316049,-0.006229885,0.026307617,-0.032537502,0.0158805594,0.0186096629,-0.002729104,0.1748273136,-0.037995709,-0.00972596,-0.036127684,0.2557183806,0.2843396511,0.2825092695,0.3858985765,0.2441475756,2.4245797861,-0.08112025,-0.070034443,-0.011085807,-0.088070053,-1.065706314,-0.126065762,-1.525479702,0.0529913937,0.2713952307,0.4507757771,9.4814450993,0.1396585663,0.6443131129,-0.056276082,-0.034482759,2.0,-0.043349759,0.0367851194,-0.001702039,0.6528179191,0.0760096177,0.0771303744,0.0292574886,0.0180117271,0.0014404613,0.1645432986,0.0577156724,0.0404289191,-0.03531026,-0.012371081,0.6530050772,0.3747127704,0.6822221498,0.239004951,0.3495106885,0.3486823925,0.347260781,1.1993964585,0.1707101316,0.1944392163,0.0011284177,2.9543483096,0.1203312275,0.790759086,0.9932035779,0.9789570031,5.0,-4.112326113,3.3302737705,143863.82263,-40.83870114,0.3150733537,0.031459935,0.4298560553,0.1454994504,0.1531571033,-0.12380479,0.1757032884,0.0355233381,0.0733807838,0.0548737779,0.0544186876,0.0530230773,0.0245384694,0.0211497131,0.0673849896,0.3414469277,18.126495285,0.9040389019,-0.068742813,-0.194763043,0.6307048263,0.7249699857,0.00548925,-0.9338699,0.36804607,1.79328085,0.00524291,-1.15112145,0.00510771,-1.45821871,0.00768775,0.01136718,0.00642199,-0.26390547,0.00743889,1580667754.17879,0.38360666,0.00335577,0.38584785,0.00737669,0.0072245,4.16e-06,0.00976968,0.97263607,0.98101422,0.00252513,0.60988521,1.0806743878,0.6322157674,386,-0.07067087,1.5698154837,-1.51973097,0.242636952,2017-03,,0.0,0.020900022065931376,0.02
AAPL,2016-09-30,20160930,14593,11,3,0.00466449,2016,9,B,0.0002,0.0653042827,3783310,APPLE,0.41,0.41,0.01,0.4175,106.09999847,571713.79408,0.0209473696,-0.055110349,0.0774863641,0.0236061737,0.043560968,0.0839262095,-0.109311357,-0.061443551,-0.13295617,1.188107404,-0.021816239,0.0018708044,-0.011217945,0.0217774571,0.1687749336,0.0698657642,-0.015351993,-0.047996661,,0.3422923172,0.1795366795,-0.000376707,0.116714117,0.0496663686,-0.008143424,0.0092931993,-0.017436623,0.0798684473,0.0124280571,0.0674403902,0.1179289629,-0.068262594,0.0014544168,0.0019031896,0.2921577007,0.333005762,0.3405693845,0.5013558261,0.3303392173,0.4277182256,-0.014563822,-0.124293674,0.1097298519,-0.055192497,-0.332471684,-0.123455092,-0.743675757,0.5936047536,0.4882025177,0.8014073095,1.4639977813,0.0403943838,0.1810912712,0.1274604686,0.1256038647,8.0,0.0584431495,0.0439366907,0.0400779563,0.6107950604,-0.128477849,0.0701609244,0.0358560303,-0.022334594,-0.015955008,0.06567216,0.0896729807,0.0027696276,0.0458100209,-0.127164838,-2.500500982,-3.145334678,-0.008274206,0.3335413524,0.3892087873,0.5032617728,0.3980489598,1.3467382296,0.2211991077,0.2853768872,-0.070951554,1.9899160431,0.0679005246,0.3263336314,0.7399711076,0.7037345804,5.0,-5.977360834,4.174499794,484121.55478,-28.04471267,0.3943740167,0.0327827522,0.5339682253,0.2683370623,0.1397062671,0.0430092824,0.3970290771,0.0886422551,0.118113295,0.0978076803,0.0880038238,0.0871624937,0.0160377449,0.2600121977,0.130722178,0.2446244001,16.64253061,1.0571703528,-0.322714658,-0.156371915,0.5570563061,0.74530362,0.00676998,0.84082171,-0.10986012,1.24881537,0.00683884,0.51336609,0.00667183,0.33929195,0.01313999,0.01765669,0.00818612,0.33617138,0.00513839,3609695205.30291,0.38142605,0.00656468,0.40337806,0.00460451,0.00417902,2.37e-06,0.01265891,0.86562779,1.04995621,0.00304628,0.48915092,0.8089876382,0.80723528,440,1.057763712,1.5164736878,-0.470183421,0.9288811504,2016-09,,0.0,0.020900022065931376,0.02
AAPL,2017-03-31,20170331,14593,11,3,0.0032347,2017,3,B,0.0003,0.0483896709,3783310,APPLE,0.5,0.5,0.01,0.525,136.99000549,718723.54342,0.0170072245,-0.053753907,0.0755987043,0.1335806102,0.0979913364,0.1496310585,0.2280306652,0.2755312483,0.0839262095,0.3441462053,0.1272106171,0.02545439,0.024179818,0.007136776,0.1074328953,-0.079686798,0.1322130346,-0.092379736,4.1316037736,0.258504476,0.5595835885,-0.000674571,0.0197863755,0.0814147958,-0.025064815,-0.006870053,-0.018194761,0.0228514763,0.0060711377,0.0167803386,0.0701615861,0.0310395852,-0.010681223,0.0337316514,0.2765155213,0.290702735,0.3091772722,0.4396245495,0.2961534472,0.4015230277,-0.027169351,-0.095736215,0.0685668633,-0.06259831,-0.440759954,-0.031558725,-0.22220763,-0.07678352,0.4532836368,0.7027223053,1.4520813362,0.0467011637,0.2087594735,-0.127289205,0.0530973451,0.0,-0.001566378,0.0405227228,0.010871252,0.3304774841,-0.090270092,0.0596554622,0.0294958803,-0.014397901,-0.011228847,0.0702218934,0.0767713306,0.0148271575,-0.008614945,-0.166234962,-1.070821215,-1.121608429,0.1979888254,0.2730696539,0.3219337715,0.4728867568,0.3423930818,1.3433142907,0.2046218984,0.2465789621,-0.075143592,2.0852412684,0.0683684067,0.3793639263,0.9832798225,0.6886521917,4.0,-5.639309206,3.7948758919,442898.08808,-25.80464305,0.5718483544,0.0301705154,0.4475796055,0.2146416399,0.1210924573,0.0276559745,0.2992680593,0.0635668616,0.0915845885,0.0738670668,0.0604961399,0.0598074189,0.0139761666,0.200549541,0.0937935947,0.2928109557,17.135904626,1.1085916002,0.015968674,0.3437799385,0.6655121285,0.753868995,0.0139145,3.62692165,-0.13732827,-1.5006837,0.01454476,3.68505514,0.01506431,3.53477345,0.02034135,0.06098065,0.01391695,3.59859807,0.00506944,3909527555.99461,0.47785201,0.00631085,0.47869919,0.00491595,0.0049248,1.75e-06,0.01152958,0.99912483,0.75863988,0.00235275,0.4791622,0.8891313649,1.5973834943,446,0.6446412367,1.4793334013,-0.98017424,0.8903132781,2017-03,,0.0,0.020900022065931376,0.02
MSFT,2017-02-28,20170228,10107,11,3,0.00252513,2017,2,B,0.0004,-0.004731044,59491810,MICROSOFT,0.69,0.7,0.02,0.73,64.650001526,499584.82629,0.0230487594,-0.022982177,0.0497672169,0.0403926969,0.043761158,0.1103388738,0.2705330945,0.1582827405,-0.058230553,1.0850130086,-0.069885626,0.0252892188,0.0539076775,0.0140751975,0.2292013696,-0.042850217,0.5204386839,-0.181865828,3.7528245041,0.0808635063,0.8730808598,-0.003265514,-0.008374033,0.1368316049,-0.006229885,0.026307617,-0.032537502,0.0158805594,0.0186096629,-0.002729104,0.1748273136,-0.037995709,-0.00972596,-0.036127684,0.2557183806,0.2843396511,0.2825092695,0.3858985765,0.2441475756,2.4245797861,-0.08112025,-0.070034443,-0.011085807,-0.088070053,-1.065706314,-0.126065762,-1.525479702,0.0529913937,0.2713952307,0.4507757771,9.4814450993,0.1396585663,0.6443131129,-0.056276082,-0.034482759,2.0,-0.043349759,0.0367851194,-0.001702039,0.6528179191,0.0760096177,0.0771303744,0.0292574886,0.0180117271,0.0014404613,0.1645432986,0.0577156724,0.0404289191,-0.03531026,-0.012371081,0.6530050772,0.3747127704,0.6822221498,0.239004951,0.3495106885,0.3486823925,0.347260781,1.1993964585,0.1707101316,0.1944392163,0.0011284177,2.9543483096,0.1203312275,0.790759086,0.9932035779,0.9789570031,5.0,-4.112326113,3.3302737705,143863.82263,-40.83870114,0.3150733537,0.031459935,0.4254012308,0.143991563,0.1515698556,-0.122521736,0.1738823828,0.035155191,0.0726203001,0.0543050921,0.0538547181,0.0524735713,0.0242841643,0.0208999227,0.0665891339,0.3199546108,18.139002383,0.9436450062,-0.174790068,-0.02503233,0.6275046396,0.6878405005,0.00746408,1.37548585,-0.33770238,-0.19508766,0.00755165,1.64668104,0.00739644,1.63134256,0.0118849,0.02349467,0.0079439,0.80852281,0.00710833,1520860102.57453,0.39585418,0.00327335,0.39021441,0.00735036,0.00708957,4.14e-06,0.00994516,0.98282157,1.08762675,0.00463348,0.61093655,1.046155584,0.9176927134,385,-0.08359731,1.5711950101,-1.516345375,0.2102670646,2017-02,,0.0,0.020900022065931376,0.02
AAPL,2017-02-28,20170228,14593,11,3,0.00235275,2017,2,B,0.0004,0.1331806102,3783310,APPLE,0.5,0.5,0.01,0.525,121.34999847,636667.62099,0.0190305683,-0.053753907,0.0768100526,0.0477464944,0.0253420231,0.1231432939,0.2557162704,0.2157786553,-0.00695749,0.5993990322,-0.001335463,0.0248752998,0.0802417151,0.0063503762,0.1074328953,-0.079686798,0.1322130346,-0.092379736,4.1316037736,0.258504476,0.5595835885,-0.000674571,0.0197863755,0.0814147958,-0.025064815,-0.006870053,-0.018194761,0.0228514763,0.0060711377,0.0167803386,0.0701615861,0.0310395852,-0.010681223,0.0337316514,0.2765155213,0.290702735,0.3091772722,0.4396245495,0.2961534472,0.4015230277,-0.027169351,-0.095736215,0.0685668633,-0.06259831,-0.440759954,-0.031558725,-0.22220763,-0.07678352,0.4532836368,0.7027223053,1.4520813362,0.0467011637,0.2087594735,-0.127289205,0.0530973451,0.0,-0.001566378,0.0405227228,0.010871252,0.3304774841,-0.090270092,0.0596554622,0.0294958803,-0.014397901,-0.011228847,0.0702218934,0.0767713306,0.0148271575,-0.008614945,-0.166234962,-1.070821215,-1.121608429,0.1979888254,0.2730696539,0.3219337715,0.4728867568,0.3423930818,1.3433142907,0.2046218984,0.2465789621,-0.075143592,2.0852412684,0.0683684067,0.3793639263,0.9832798225,0.6886521917,4.0,-5.639309206,3.7948758919,442898.08808,-25.80464305,0.5718483544,0.0301705154,0.5052652112,0.242305396,0.1366992715,0.0312203721,0.3378387606,0.0717595783,0.1033883267,0.0833873096,0.0682930913,0.0675156056,0.0157774633,0.2256145207,0.1055160575,0.2912743831,16.852692423,1.1494400341,0.0465142165,0.5520345635,0.6627929208,0.7389050084,0.00513044,1.0640581,0.08223174,0.48882397,0.00469109,0.79882811,0.00452224,0.92994841,0.00993322,0.01592061,0.00524283,1.20842735,0.0051,3719178137.55983,0.43222032,0.0061708,0.42953244,0.00492586,0.00485162,1.84e-06,0.01115023,0.99507996,0.77600175,0.00192431,0.47771715,0.8039888851,0.780391421,445,0.6669478816,1.4780296481,-0.969606761,0.9018335111,2017-02,,0.0,0.020900022065931376,0.02
MSFT,2017-01-31,20170131,10107,11,3,0.00463348,2017,1,B,0.0004,0.0399926969,59491810,MICROSOFT,0.78,0.78,0.03,0.84,62.13999939,480342.19528,0.0239720986,-0.024605678,0.0514302894,0.0311981607,0.0529513888,0.1926907698,0.1125208852,0.115343858,-0.031406857,1.3885329098,-0.007029549,0.0152639167,0.0116206484,0.0212046747,0.0991414288,-0.088266724,0.4036002692,-0.22432805,2.4918589744,0.0959678352,0.9598308668,-0.003360971,-0.008374033,0.0815668012,-0.009117474,0.0209299204,-0.030047394,0.0213997336,0.011987981,0.0094117526,0.0990273318,-0.025834564,-0.017352112,-0.048762481,0.2495546179,0.30159943,0.2874895454,0.3520885223,0.2286282036,1.6093726379,0.0153954175,-0.078995736,0.0943911531,-0.085325307,-0.983867127,-0.111159871,-1.281759733,0.0158832842,0.3002158043,0.4612926684,6.4489795918,0.1405063291,0.5846334941,-0.056276082,-0.034482759,1.0,-0.022681489,0.0293264784,0.0025465172,0.5210574294,-0.070604148,0.0402942695,0.017166202,0.0746302788,0.0352494359,0.17852902,0.1384156899,-0.028185881,-0.047047272,-0.022854259,-0.732079533,3.013341196,0.6149700892,0.2222070899,0.3315004284,0.3119829229,0.3159916696,1.1757947375,0.1720497279,0.2021642384,0.0070315407,2.6362609394,0.1206220958,0.7638481935,0.9774331797,0.8470489096,4.0,-4.627368676,3.3983166825,135154.65968,-39.81594046,0.4266488815,0.0284336716,0.4032416929,0.152959704,0.1134045698,-0.12234403,0.1776233711,0.0349709023,0.0693776236,0.0520087559,0.0568303186,0.0554396434,0.0249572078,0.0313823018,0.0644487634,0.2800637562,18.093058585,0.997738628,-0.140606916,0.4555806451,0.6611426431,0.6976500335,0.00807817,0.14519652,0.39919607,1.16770967,0.00694193,1.2760596,0.00717404,1.23068536,0.0180019,0.02368637,0.01063515,0.69100436,0.00774417,1551346893.42527,0.4301565,0.00342299,0.43001162,0.00722131,0.00695049,4.17e-06,0.01022333,0.97673688,1.07094767,0.00278424,0.60963197,1.0121349996,1.2594430222,384,-0.003046703,1.5822060414,-1.522742325,0.3402973295,2017-01,,0.0,0.020900022065931376,0.02
AAPL,2017-01-31,20170131,14593,11,3,0.00192431,2017,1,B,0.0004,0.0473464944,3783310,APPLE,0.8,0.81,0.03,0.84,115.81999969,608960.24752,0.0198964492,-0.051703792,0.0746458171,0.0479551516,-0.017337518,0.1682720249,0.0305928342,0.0728518851,-0.040755163,0.9493760177,-0.075242311,0.0204133037,-0.015813834,0.0196816409,0.1188024206,-0.020491493,0.0803142732,-0.103330069,4.0085505366,0.2971358409,0.2795988005,-0.000690441,0.116714117,0.0789752685,-0.013890616,-0.009149155,-0.004741461,0.0315541129,0.0126504408,0.0189036721,0.0998586397,-0.020883371,-0.005690408,0.0028959235,0.2836898152,0.3191274926,0.3222655611,0.4776275471,0.3163248423,0.4163638792,-0.027813954,-0.12438073,0.0965667764,-0.050313807,-0.32169383,-0.071197178,-0.455216855,0.5481217349,0.4788123114,0.759356755,1.4676729896,0.044120324,0.2020798293,0.1274604686,0.1256038647,0.0,0.0158447159,0.0447957357,0.0115956202,0.6071428571,-0.146094144,0.0508174067,0.0255374627,-0.019044074,-0.015340199,0.0698437837,0.0847766057,0.0555716008,0.0204117895,-0.165674515,-1.725645885,-1.851551628,0.1161119038,0.3042602809,0.3570406112,0.4804414976,0.3605514898,1.3441429378,0.2067165791,0.2719517542,-0.089972798,2.0225015056,0.0693752987,0.3514302001,0.8129220215,0.6856894172,5.0,-5.747299783,3.7686720681,452138.06958,-27.1263682,0.5334182063,0.0299337853,0.5018422816,0.2481294971,0.1394754425,0.0380632399,0.3608445722,0.0784895241,0.1037391197,0.0834175962,0.0829265953,0.0821613565,0.0159205794,0.2368465502,0.1161358044,0.2650871929,16.8394768,1.1919545826,-0.004837976,0.5794920749,0.5687700165,0.7305296211,0.00585897,-0.48974149,-0.12037805,0.79567121,0.00556907,-0.39637046,0.00596523,-0.85811891,0.01206832,0.01668137,0.00746368,0.2709104,0.00552164,3723121008.91147,0.45648012,0.00632853,0.44585325,0.00478583,0.00457835,2.03e-06,0.01220983,0.97945031,0.95992839,0.00402906,0.47676596,0.8141088598,0.8209194664,444,0.764722532,1.4660097593,-0.770815943,0.8476147061,2017-01,,0.0,0.020900022065931376,0.02
MSFT,2016-11-30,20161130,10107,11,3,0.0033179,2016,11,B,0.0001,0.0120829128,59491810,MICROSOFT,0.78,0.78,0.03,0.84,59.919998169,465899.01768,0.0243788299,-0.026610455,0.0536385468,0.0402777754,0.022598364,0.1701338164,0.0667536402,0.1237978521,0.0636245348,1.2118689044,0.0393236913,0.0125712408,0.0046214997,0.020086906,0.0991414288,-0.088266724,0.4036002692,-0.22432805,2.4918589744,0.0959678352,0.9598308668,-0.003360971,-0.008374033,0.0815668012,-0.009117474,0.0209299204,-0.030047394,0.0213997336,0.011987981,0.0094117526,0.0990273318,-0.025834564,-0.017352112,-0.048762481,0.2495546179,0.30159943,0.2874895454,0.3520885223,0.2286282036,1.6093726379,0.0153954175,-0.078995736,0.0943911531,-0.085325307,-0.983867127,-0.111159871,-1.281759733,0.0158832842,0.3002158043,0.4612926684,6.4489795918,0.1405063291,0.5846334941,-0.056276082,-0.034482759,1.0,-0.022681489,0.0293264784,0.0025465172,0.5210574294,-0.070604148,0.0402942695,0.017166202,0.0746302788,0.0352494359,0.17852902,0.1384156899,-0.028185881,-0.047047272,-0.022854259,-0.732079533,3.013341196,0.6149700892,0.2222070899,0.3315004284,0.3119829229,0.3159916696,1.1757947375,0.1720497279,0.2021642384,0.0070315407,2.6362609394,0.1206220958,0.7638481935,0.9774331797,0.8470489096,4.0,-4.627368676,3.3983166825,135154.65968,-39.81594046,0.4266488815,0.0284336716,0.415742452,0.1577015559,0.1169201864,-0.126136776,0.183129813,0.0360550234,0.0715283758,0.0536210618,0.0585920961,0.057158309,0.0257308978,0.032495602,0.06673511,0.2905270001,18.054609248,1.0349149855,0.0034704508,0.4697289512,0.6580902191,0.7323028194,0.01002172,3.08511924,-0.05455773,2.81031346,0.00941691,2.39417739,0.00955889,3.01955815,0.01760372,0.04209607,0.01187002,2.19790183,0.00608768,1541186514.17294,0.5156005,0.00361151,0.53342675,0.00690106,0.00677943,4.89e-06,0.00987603,0.98229505,1.09012027,0.00258836,0.61539172,0.9731221345,1.2210723221,382,0.0168657358,1.5855613701,-1.516711536,0.3485707311,2016-11,,0.0,0.020900022065931376,0.02
