stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment
AAPL,2004-03-31,20040331,14593,11,3,0.00863064,2004,3,B,0.0009,0.1295348111,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.0025,23.920000076,8843.9416282,0.0,0.0256630761,-0.025339312,0.0602837168,0.0789095962,-0.002211462,0.2568244341,0.5029979344,0.4043970328,-0.137666093,-0.057961352,0.0528155014,0.1293140668,0.0052882305,0.0820895522,0.0809822362,-0.057471264,0.2444444444,0.0133333333,-0.222472755,0.5327102804,0.0016140866,0.0007336757,-0.134262656,0.0396184886,0.0579603815,-0.018341893,0.0019075569,0.0008804109,0.001027146,-0.001760822,-0.131768158,0.0002934703,-0.014820249,0.0040277106,0.2670286134,0.1216140866,0.0304996448,0.0161022969,,0.0039618489,0.0039618489,0.0,-0.032428467,-3.202898551,-0.164196625,-16.2173913,-0.006986345,0.8907116654,0.9466941203,,0.0758820686,0.6699926632,-0.024597998,0.1026853179,1.0,-0.018736107,0.0203239124,-0.017402578,-0.293103448,0.1884961885,0.0097665555,0.0063654712,0.020332416,0.0135162737,0.1919295671,-0.882125169,-0.724996168,0.0723148353,0.0407548312,1.1505740718,0.8723033525,-0.088546642,0.0965068276,0.2889488727,0.029787234,0.1315973325,1.3333333333,0.0424064563,0.08918562,0.028274986,1.6137816718,0.0664674648,0.8663201761,0.9686430519,0.9473245475,6.0,-4.055829411,3.8421359891,515.51738289,-9.324889282,0.4530493276,0.0554921708,0.7705840095,0.4775020209,0.0343738135,-0.481911819,0.7018363826,0.0076888793,0.0326777372,0.0141339694,0.0029398656,-0.003052937,0.0532567966,,0.0298563384,0.8079105977,17.427151588,1.8132079957,-0.12141417,-0.606695731,0.4753451771,0.5907763193,0.01494231,0.31950896,-0.46381587,3.06703235,0.01470762,0.5263073,0.01409039,0.7915188,0.02734474,0.03819441,0.01990371,-0.08137254,0.00158955,89130820.8858932,0.65082871,0.01082617,0.61612921,0.00147725,0.00136914,0.00023594,0.01993871,0.96373894,1.25171541,0.0052306,0.45224239,1.1356863534,1.1599927872,290,-0.779274676,-0.699146797,-1.12126181,0.4623338389,2004-03,,0.0
MSFT,2004-03-31,20040331,10107,11,3,0.00482824,2004,3,B,0.0009,-0.061209097,59491810,MICROSOFT CP,0.28,0.28,0.01,0.34,26.530000687,286375.2537,0.0060410102,0.0086911172,-0.002551332,-0.040506292,0.0754570458,0.0489910169,0.1304039628,0.1738076537,0.1143459509,-0.366394654,0.0215189159,0.0097084364,0.0858726371,-0.006963985,0.1999857621,0.0890778723,0.1512820513,0.1459854015,,0.3992630045,-0.088324873,0.0016611099,-0.006271129,0.0876449963,-0.00332222,0.0159110594,-0.019233279,0.0377190589,-0.005446067,0.0431651262,0.0,0.0,-0.00334595,0.1543882963,0.3272905439,0.3311422503,0.2797783605,0.1820035993,0.1215356929,0.7097888166,-0.020858794,-0.020858794,0.0,-0.058672773,-0.610192498,-0.058672773,-0.610192498,0.2143945326,0.243471245,0.4226876181,2.1686810997,0.1990139637,0.6124986652,0.0419008702,0.0853080569,0.0,0.0287178757,0.0022765574,0.0250330063,-0.109126984,0.0605473793,0.0416567067,0.0328511644,0.0028381894,0.0026793878,0.1821739182,-1.118160124,0.0496941262,-0.037427609,-0.264347515,-1.013045244,0.6979781438,-0.232648758,0.2653235566,0.3973659856,0.2261310278,0.3357300491,1.4693978282,0.1548273039,0.2211055873,-0.091374732,1.2639622076,0.2360359644,0.708360458,1.1514161482,0.9755890938,5.0,-6.741505293,12.010045722,75711.935943,-49.7282665,0.7574728566,0.0303839042,0.2943026638,0.2328413476,0.0,-0.180259989,0.1140321993,0.0282985345,0.045566088,0.0424303422,0.0170789897,0.0091313756,0.022694,0.0641439459,0.0516968341,0.2536013044,17.811954268,1.5947120235,-0.42114683,-0.254993248,0.5488987712,0.6651407709,0.00643211,0.75902753,0.0060946,0.01089801,0.00554014,0.59620808,0.00625042,0.43356961,0.00778261,0.01504323,0.00785454,0.55918519,0.00456303,1300635236.86022,0.37501298,0.00441429,0.37989589,0.00452153,0.00450323,8.62e-06,0.01118836,0.88551407,1.22499048,0.00515284,0.62743291,1.0942747778,0.475373139,230,0.5503712895,1.4827663443,-1.579980549,1.341878307,2004-03,,0.0
AAPL,2004-04-30,20040430,14593,11,3,0.00948381,2004,4,B,0.0008,-0.047397641,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.003,27.040000916,10081.999541,0.0,0.0199975379,-0.019800223,0.1304348111,0.1193261197,0.1544401959,0.2549843035,0.691654838,0.5990099007,-0.213078277,0.0056577032,0.0641588748,0.0934484303,0.0064969854,0.0820895522,0.0809822362,-0.057471264,0.2444444444,0.0133333333,-0.222472755,0.5327102804,0.0016140866,0.0007336757,-0.134262656,0.0396184886,0.0579603815,-0.018341893,0.0019075569,0.0008804109,0.001027146,-0.001760822,-0.131768158,0.0002934703,-0.014820249,0.0040277106,0.2670286134,0.1216140866,0.0304996448,0.0161022969,,0.0039618489,0.0039618489,0.0,-0.032428467,-3.202898551,-0.164196625,-16.2173913,-0.006986345,0.8907116654,0.9466941203,,0.0758820686,0.6699926632,-0.024597998,0.1026853179,1.0,-0.018736107,0.0203239124,-0.017402578,-0.293103448,0.1884961885,0.0097665555,0.0063654712,0.020332416,0.0135162737,0.1919295671,-0.882125169,-0.724996168,0.0723148353,0.0407548312,1.1505740718,0.8723033525,-0.088546642,0.0965068276,0.2889488727,0.029787234,0.1315973325,1.3333333333,0.0424064563,0.08918562,0.028274986,1.6137816718,0.0664674648,0.8663201761,0.9686430519,0.9473245475,6.0,-4.055829411,3.8421359891,515.51738289,-9.324889282,0.4530493276,0.0554921708,0.6759571821,0.4188653236,0.0301527488,-0.422733604,0.6156516844,0.0067446938,0.0286649487,0.0123983342,0.0025788535,-0.00267804,0.0467169234,,0.0235051565,0.8352809309,17.661228507,1.8152112779,0.0087186537,-0.157996281,0.4994635527,0.6217242085,0.0257579,0.55588722,0.15478128,0.45035839,0.024373,0.91125766,0.02608835,0.49767315,0.04856906,0.06279809,0.02856673,0.42311131,0.00043389,120702445.86851,0.81893782,0.01377817,0.72951106,0.00107893,0.00116444,0.00019763,0.02100378,0.96848141,1.18703346,0.00863064,0.45106706,1.2849221279,1.9819387471,291,-0.794972197,-0.701594757,-1.119002318,0.4326992852,2004-04,,0.0
MSFT,2004-04-30,20040430,10107,11,3,0.00443975,2004,4,B,0.0008,0.0473347293,59491810,MICROSOFT CP,0.29,0.29,0.01,0.34,24.930000305,268670.61329,0.0064390958,0.00512964,0.000985706,-0.060309097,-0.030690543,-0.039842135,0.0410447937,0.1025356853,0.0954151796,-0.457925346,0.055762101,-0.000843491,-0.082724223,0.0044428642,0.1999857621,0.0890778723,0.1512820513,0.1459854015,,0.3992630045,-0.088324873,0.0016611099,-0.006271129,0.0876449963,-0.00332222,0.0159110594,-0.019233279,0.0377190589,-0.005446067,0.0431651262,0.0,0.0,-0.00334595,0.1543882963,0.3272905439,0.3311422503,0.2797783605,0.1820035993,0.1215356929,0.7097888166,-0.020858794,-0.020858794,0.0,-0.058672773,-0.610192498,-0.058672773,-0.610192498,0.2143945326,0.243471245,0.4226876181,2.1686810997,0.1990139637,0.6124986652,0.0419008702,0.0853080569,0.0,0.0287178757,0.0022765574,0.0250330063,-0.109126984,0.0605473793,0.0416567067,0.0328511644,0.0028381894,0.0026793878,0.1821739182,-1.118160124,0.0496941262,-0.037427609,-0.264347515,-1.013045244,0.6979781438,-0.232648758,0.2653235566,0.3973659856,0.2261310278,0.3357300491,1.4693978282,0.1548273039,0.2211055873,-0.091374732,1.2639622076,0.2360359644,0.708360458,1.1514161482,0.9755890938,5.0,-6.741505293,12.010045722,75711.935943,-49.7282665,0.7574728566,0.0303839042,0.3136963845,0.2481849399,0.0,-0.192138617,0.1215466016,0.0301633286,0.0485687654,0.0452263828,0.0182044472,0.0097331076,0.024189471,0.0693761631,0.0559137412,0.248130875,17.711699652,1.565333965,-0.444833512,-0.572165594,0.5870769597,0.6533478957,0.00772229,0.83122285,0.53598735,0.85097091,0.00482767,-0.01441308,0.00762943,0.23556633,0.01437458,0.03195415,0.01130765,1.35292588,0.00315238,1445818450.1936,0.38391764,0.0050326,0.40319995,0.00427085,0.00445525,6.47e-06,0.01120125,0.83210951,1.09041819,0.00482824,0.62627555,1.1179994387,0.9360206086,231,0.5615606711,1.4790667539,-1.583994693,1.3589909669,2004-04,,0.0
AAPL,2004-06-30,20040630,14593,11,3,0.00851268,2004,6,B,0.0008,0.1588579254,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.003,28.059999466,10663.978317,0.0,0.0394709131,-0.038711846,0.0884406045,0.0777592157,0.232902953,0.1402034413,0.436211673,0.2752088282,-0.185248235,0.0618383661,0.0384950536,0.0560040344,0.0105847464,0.1119795821,0.1544785066,0.1898734177,1.0227272727,-0.028938907,0.0141417181,1.0659340659,0.0064553149,0.0007336757,-0.134262656,0.0453306556,0.0695739492,-0.024243294,0.0081767322,0.0030124803,0.0051642519,-0.002582126,0.002582126,0.0064553149,-0.003442835,0.0167630915,0.2801606656,0.1374264811,0.0508083141,0.0316397229,,0.0065987663,0.0065987663,0.0,-0.037440826,-1.864285714,-0.0348587,-1.735714286,-0.025362897,0.9342992397,1.0182779456,,0.0695742471,0.6872758571,-0.024597998,0.1026853179,2.0,-0.021215505,0.0350933163,-0.016389728,-0.235772358,0.3627717391,0.0149183045,0.009244314,0.0163059086,0.0101969974,0.1903026825,-1.491461448,-0.280107748,-0.046698269,0.0686243277,2.9282666346,0.5162656168,-8.5437e-05,0.1111820067,0.3115329399,0.0505282499,0.1528154411,1.3357142857,0.0570936738,0.0999856549,0.0320498071,1.6099307159,0.0619440929,0.8686878497,0.7148874587,0.9789440102,6.0,-4.53494434,3.9802854448,1072.2816582,-10.19906373,0.7617071759,0.017937097,0.6536960028,0.4060398353,0.0283196375,-0.420949843,0.632128067,0.0128469879,0.0373219063,0.0196924631,0.0024381145,-0.004313587,0.0439798344,,0.0369232066,0.7238976569,17.704826348,1.7689656463,-0.028257208,0.6712361529,0.4589623832,0.6644132271,0.01097755,-0.31786734,0.69704733,0.71452612,0.01109055,-0.63522557,0.01110075,0.2672842,0.02442261,0.03913679,0.01548539,0.50962111,0.00136476,153587645.980747,0.77185546,0.01638306,0.69822879,0.00094877,0.00126069,0.00014145,0.01955831,0.95767919,1.19512374,0.00754991,0.45360501,1.3067098788,1.0477063274,293,-0.646716132,-0.351921317,-1.231820296,0.5181947956,2004-06,,0.0
MSFT,2004-06-30,20040630,10107,11,3,0.00396433,2004,6,B,0.0008,0.0880295844,59491810,MICROSOFT CP,0.28,0.29,0.01,0.28,26.229999542,283144.79245,0.0061099334,0.0054424906,0.0006744964,0.0038270336,-0.01507733,0.0163360581,-0.008675056,0.0682623841,0.0686712202,-0.387933142,0.0418528542,0.0034543559,0.1315307124,-0.01232966,0.187647701,0.113139516,-0.101809955,-0.044615385,,0.4412853297,-0.225365854,-0.000337457,-0.006271129,0.0876449963,0.001349826,0.0036072937,-0.002257468,0.0478140964,-0.003060381,0.0508744778,0.0,0.0,0.0010821881,0.1574525525,0.2836465507,0.3414012591,0.305060684,0.161414995,0.1123112643,0.5867439334,-0.020107753,-0.020107753,0.0,-0.082246297,-0.907550077,-0.082246297,-0.907550077,0.2289418041,0.2685106532,0.432961035,2.0685741881,0.2321407727,0.6141359368,0.0419008702,0.0853080569,0.0,0.0577398803,0.0022765574,0.0308346389,-0.125550661,0.1887366819,0.0232303539,0.0183789941,-0.011520335,-0.008174718,0.2012218253,-0.721568787,0.0663653256,-0.012652011,-0.361474654,1.9992847424,-0.753628294,-0.34204721,0.2646249948,0.4054644205,0.2005482692,0.36230462,1.4925526451,0.172870824,0.2228143873,-0.055075941,1.2393031741,0.2320329169,0.708360458,1.474900383,0.9678858193,6.0,-6.767231922,12.454126643,72107.612606,-78.94053835,0.687181682,0.032040892,0.3035090254,0.2449029678,0.0,-0.1863958,0.121026418,0.0275053619,0.0524678553,0.0496636363,0.022652721,0.015236021,0.0280951662,0.0719110941,0.0485875212,0.2494431405,17.807396416,1.6090345173,-0.127741091,0.0957537104,0.6256707355,0.6527243507,0.00552535,0.78867151,0.27520349,0.55351841,0.00567933,0.90817538,0.0054515,0.31298009,0.00907189,0.01319876,0.00746117,-0.20119739,0.00396195,1636695853.73144,0.42725687,0.00574968,0.42268747,0.00416803,0.0044277,5.12e-06,0.01125843,0.87550068,1.1062527,0.00469566,0.6285171,1.1407417827,0.6176979832,233,0.6752169078,1.5485258339,-1.543652313,1.3977953993,2004-06,,0.0
AAPL,2004-08-31,20040831,14593,11,3,0.00919012,2004,8,B,0.0011,0.0653811879,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.0048,32.340000153,12545.494559,0.0,0.0570365102,-0.055469255,-0.006146305,0.2622187733,0.4423759492,0.4215815449,0.5436433015,0.0137571589,-0.242918106,0.0725806803,0.0362177626,0.0811963992,0.0063474071,0.0587957868,0.2330297302,0.1806451613,0.5365853659,-1.0,0.1699005381,1.2592592593,0.0032665182,0.0007336757,-0.134262656,0.0368225687,0.0420193022,-0.005196733,0.0086117298,0.007423905,0.0011878248,-0.046028211,0.0460282108,0.0100965108,0.0521158129,0.0245296167,0.3076466221,0.1429844098,0.0648106904,0.0376391982,,-0.072902747,0.0176688938,-0.090571641,-0.028507795,-1.11627907,0.0175204157,0.6860465116,-0.016349631,1.0210838901,1.0957544288,,0.0659233449,0.682108389,-0.024597998,0.1026853179,3.0,-0.004244616,0.0314415972,7.63592e-05,-0.327205882,0.2942372881,0.0106235566,0.0065987663,0.0074081225,0.0043655553,0.2004157387,-0.645019264,0.0371587787,-0.062304818,0.1170405505,1.5933058705,0.652390024,-0.11829131,0.1212073573,0.3257349473,0.0703068374,0.1513912907,1.3488372093,0.0536005939,0.1144766147,0.0138269734,1.5,0.061935246,0.8673082405,1.2570922606,0.9289419903,6.0,-4.943125722,5.1018558537,1384.9122113,-9.712548275,0.5251027228,0.0306021444,0.5368461138,0.3578974092,0.0,-0.366187238,0.5719184657,0.0134709715,0.0287752705,0.0141883605,0.0020724572,-0.009485477,0.0377027783,,0.0374772312,0.5933795902,17.941020728,1.8429070773,0.070623539,1.1323782633,0.4714357243,0.7056337598,0.0303072,2.80579014,0.03459433,1.48190384,0.0278811,1.13283208,0.02872273,0.83263227,0.03854147,0.11325221,0.03132349,2.46578623,0.00050145,198437045.964927,0.71620687,0.01865222,0.65787694,0.00073632,0.00099326,9.387e-05,0.02031757,0.9596439,1.6324061,0.00694455,0.45099146,1.4351422869,1.6017879728,295,-0.411232235,-0.319874315,-1.252350541,0.9299650153,2004-08,,0.0
MSFT,2004-08-31,20040831,10107,11,3,0.00421773,2004,8,B,0.0011,-0.040061057,59491810,MICROSOFT CP,0.3,0.3,0.01,0.31,28.489999771,309458.37751,0.005590399,0.0134353424,-0.007243656,-0.00245097,0.0929965718,0.0329113856,0.0925784296,0.0880277252,0.0426932897,-0.382394232,0.004165112,0.0081981998,-0.009125306,0.0005176124,0.205217368,0.1349163347,-0.083333333,-0.102649007,,0.4520246299,-0.209012464,-0.000690677,-0.006271129,0.0876449963,0.004110642,0.0314480823,-0.02733744,0.0522129513,0.001826952,0.0503859993,0.0,0.0,0.0026178885,0.1328884779,0.3027128735,0.3387436363,0.3187697038,0.1716916974,0.098625673,0.7605305863,-0.026891842,-0.026891842,0.0,-0.096873016,-1.249245798,-0.096873016,-1.249245798,0.1902875863,0.2616774539,0.4335855926,2.5123826995,0.219079982,0.6283712277,0.0419008702,0.0853080569,0.0,0.0277785237,0.0022765574,0.0277322845,0.0185185185,0.171027441,0.0189637022,0.0153019072,-0.019415141,-0.014300492,0.1975937705,-0.588959064,0.016820587,-0.009284139,-0.274329907,0.9313298983,-1.496001216,-0.308184766,0.2674337424,0.4082597138,0.206611993,0.3841867834,1.5379974142,0.174418216,0.2218966881,-0.047675713,1.2718475489,0.2288259074,0.708360458,1.5734627315,0.9861208077,5.0,-6.468782606,10.161619435,62841.178894,-67.28048608,0.7479645221,0.0283579739,0.2900777827,0.2280759066,0.0,-0.182276532,0.1150655551,0.0224941398,0.0505948494,0.0479289012,0.0204421675,0.0133879071,0.0252085598,0.056008389,0.0478875085,0.2457339483,18.020878426,1.5908544741,-0.124860409,0.0987078781,0.6114147013,0.6657342795,0.01400289,-0.00609247,-0.07418641,0.82527808,0.01410503,0.01979445,0.01426078,0.03434923,0.01821757,0.02247589,0.01423746,-0.39044619,0.00291339,1847588952.52678,0.44182353,0.00640792,0.41996648,0.00370629,0.0041917,4.62e-06,0.01126167,0.9509346,1.15266811,0.009033,0.62110499,1.1252867324,1.3298287402,235,0.7088456669,1.5221107358,-1.509264701,1.3917009422,2004-08,,0.0
AAPL,2004-09-30,20040930,14593,11,3,0.00593636,2004,9,B,0.0011,0.1224140041,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.0048,34.490001678,13379.533901,0.0,0.0701349789,-0.067784795,0.0664811879,0.1525303143,0.3520066793,0.5466284149,0.430340512,-0.002211462,-0.306973188,-0.083591387,0.049860724,-0.196989978,0.0293839758,0.0587957868,0.2330297302,0.1806451613,0.5365853659,-1.0,0.1699005381,1.2592592593,0.0032665182,0.0007336757,-0.134262656,0.0368225687,0.0420193022,-0.005196733,0.0086117298,0.007423905,0.0011878248,-0.046028211,0.0460282108,0.0100965108,0.0521158129,0.0245296167,0.3076466221,0.1429844098,0.0648106904,0.0376391982,,-0.072902747,0.0176688938,-0.090571641,-0.028507795,-1.11627907,0.0175204157,0.6860465116,-0.016349631,1.0210838901,1.0957544288,,0.0659233449,0.682108389,-0.024597998,0.1026853179,3.0,-0.004244616,0.0314415972,7.63592e-05,-0.327205882,0.2942372881,0.0106235566,0.0065987663,0.0074081225,0.0043655553,0.2004157387,-0.645019264,0.0371587787,-0.062304818,0.1170405505,1.5933058705,0.652390024,-0.11829131,0.1212073573,0.3257349473,0.0703068374,0.1513912907,1.3488372093,0.0536005939,0.1144766147,0.0138269734,1.5,0.061935246,0.8673082405,1.2570922606,0.9289419903,6.0,-4.943125722,5.1018558537,1384.9122113,-9.712548275,0.5251027228,0.0306021444,0.5033807642,0.3355871761,0.0,-0.343360242,0.5362668127,0.0126312322,0.0269815079,0.0133039014,0.0019432665,-0.008894181,0.0353525021,,0.0339193956,0.5671833512,18.02781325,1.8575369688,0.1294112559,1.2716642245,0.4645145751,0.7101272547,0.01993152,0.12158188,-0.23457569,1.77006394,0.01986407,0.41284223,0.02093817,0.15157666,0.03591637,0.04871409,0.02472828,-0.14739936,0.00056119,213984071.04935,0.65507525,0.01924355,0.63209577,0.00061741,0.00089644,8.857e-05,0.02034233,0.99509526,1.62622895,0.00919012,0.45501421,1.4259594453,1.4876439342,296,-0.411795455,-0.317870383,-1.254104342,0.926139778,2004-09,,0.0
MSFT,2004-09-30,20040930,10107,11,3,0.00335677,2004,9,B,0.0011,0.011720527,59491810,MICROSOFT CP,0.3,0.3,0.01,0.31,27.299999237,296824.8382,0.008758744,0.0054300057,0.0036130355,-0.038961057,0.086160896,0.0738785909,0.1081291631,0.0808591029,0.0489910169,-0.425047522,0.0482654124,0.0002685208,-0.092388817,0.0063939598,0.205217368,0.1349163347,-0.083333333,-0.102649007,,0.4520246299,-0.209012464,-0.000690677,-0.006271129,0.0876449963,0.004110642,0.0314480823,-0.02733744,0.0522129513,0.001826952,0.0503859993,0.0,0.0,0.0026178885,0.1328884779,0.3027128735,0.3387436363,0.3187697038,0.1716916974,0.098625673,0.7605305863,-0.026891842,-0.026891842,0.0,-0.096873016,-1.249245798,-0.096873016,-1.249245798,0.1902875863,0.2616774539,0.4335855926,2.5123826995,0.219079982,0.6283712277,0.0419008702,0.0853080569,0.0,0.0277785237,0.0022765574,0.0277322845,0.0185185185,0.171027441,0.0189637022,0.0153019072,-0.019415141,-0.014300492,0.1975937705,-0.588959064,0.016820587,-0.009284139,-0.274329907,0.9313298983,-1.496001216,-0.308184766,0.2674337424,0.4082597138,0.206611993,0.3841867834,1.5379974142,0.174418216,0.2218966881,-0.047675713,1.2718475489,0.2288259074,0.708360458,1.5734627315,0.9861208077,5.0,-6.468782606,10.161619435,62841.178894,-67.28048608,0.7479645221,0.0283579739,0.302424152,0.2377833352,0.0,-0.190034636,0.1199630065,0.0234515415,0.0527482811,0.0499688641,0.0213122326,0.0139577268,0.0262814933,0.0589515325,0.0504039138,0.242709546,17.965017364,1.5965286481,-0.005559565,0.523094029,0.6574339429,0.6969983477,0.00517288,-0.08346153,0.02422558,0.8544626,0.0052307,-0.1939618,0.00539387,0.18086069,0.01120501,0.01986751,0.01038093,0.03708012,0.00362808,1833380778.11605,0.44480083,0.00633503,0.4265247,0.00356864,0.00415063,4.68e-06,0.01104586,0.91121496,1.14435852,0.00421773,0.62105593,1.1045178632,0.8178221002,236,0.7027748878,1.5143041952,-1.50934946,1.3969605449,2004-09,,0.0
AAPL,2004-11-30,20041130,14593,11,3,0.00573269,2004,11,B,0.0015,0.2780801759,3783310,APPLE COMPUTER,0.01,0.01,0.0,0.0125,52.400001526,20511.666197,0.0,0.0651798275,-0.063143635,0.352258116,0.1982065497,0.5031031374,0.7176418703,0.6928790202,0.1813019459,-0.428642782,-0.086500637,0.0914555442,0.0606233999,0.0010846679,0.121409719,0.2879528222,0.0294117647,0.8947368421,-1.0,0.3218052914,0.75,0.0047071854,0.0007336757,-0.134262656,0.0441644746,0.0605011768,-0.016336702,0.0058147584,0.0052609719,0.0005537865,-0.042503115,0.042503115,0.0117679635,0.0850062301,0.0323129252,0.307351516,0.1684895473,0.0791770574,0.0438487116,,-0.040426416,0.0436106881,-0.084037104,-0.04887166,-1.64953271,-0.006368545,-0.214953271,-0.023909331,1.004845632,1.118852459,,0.0625327054,0.6875259587,-0.024597998,0.1026853179,4.0,-0.017699115,0.025151374,0.0009514052,-0.358974359,0.3035598706,0.0135857461,0.0090571641,0.0089952653,0.0060702123,0.1896441922,-0.691543992,-0.002313223,-0.048524113,0.1618476931,1.3556004551,0.7229157693,-0.264828888,0.1341406614,0.3446669772,0.0907575036,0.1889458159,1.3598130841,0.0780838987,0.1196178873,0.0318177909,1.501039069,0.0600992569,0.870051779,0.923500837,0.9897531439,6.0,-5.008897251,5.533666628,1781.5602328,-10.18281564,0.3925373812,0.0354837089,0.352141066,0.2345982015,0.0,-0.242106124,0.372665971,0.0102868289,0.0274965473,0.0189648172,0.0012675713,-0.015357114,0.0233038114,,0.0248300713,0.5983180216,18.427070531,1.8447130732,0.2813399,2.2084978338,0.4761323927,0.742849811,0.03394355,2.27110728,0.06102545,0.20992916,0.03015512,1.28701898,0.0365756,2.40968763,0.06105989,0.13157232,0.03397002,2.15761175,0.00018461,282475903.865003,0.92655981,0.02033236,0.71875601,0.00046373,0.00065119,7.234e-05,0.02200347,1.0,1.4972253,0.00482029,0.45357039,1.5171111541,2.48271791,298,-0.170197827,0.0473642955,-1.251103329,1.0046581134,2004-11,,0.0
MSFT,2004-11-30,20041130,10107,11,3,0.00261848,2004,11,B,0.0015,0.0671449856,59491810,MICROSOFT CP,0.33,0.33,0.01,0.35,27.969999313,304078.36484,0.0028605026,0.0054678538,-0.00252684,0.0115732262,-0.026640031,0.0612715738,0.0029304026,0.0608655685,-0.046289177,-0.429817135,-0.016449897,0.0088867462,-9.8574e-05,-0.002136257,0.1610888389,0.1444061267,0.2446689113,-0.3421875,,0.4561590765,0.0054397099,-0.002370412,-0.016040871,0.0216475987,0.0005303662,0.0107696804,-0.010239314,0.0293000249,-0.02145277,0.0507527952,0.0,0.0056067281,-0.007630779,0.1306865536,0.3138048052,0.3348450573,0.2880537726,0.165399265,0.1091613765,0.8121267477,-0.006873113,-0.006873113,0.0,-0.069900096,-0.790646425,-0.064293368,-0.727228208,0.0254238353,0.2647393088,0.4284135846,2.587999719,0.2111850143,0.6558356514,0.1042515258,0.0357142857,1.0,0.0470397507,0.0024129394,0.0156140963,0.4402597403,0.1521388717,0.0381127798,0.0299664687,0.0128276184,0.0100556178,0.1796425981,0.5753607305,0.0757201462,-0.02171566,-0.406801699,0.5115490759,1.4445518761,-0.082393468,0.2532957987,0.3887848588,0.1972239486,0.3344560204,1.4931439765,0.1583088896,0.2181536763,-0.040218212,1.2347343802,0.139148652,0.7414871034,0.8054366667,0.9694738033,4.0,-6.609991262,12.43944703,73974.782783,-69.50820284,0.6795310668,0.0190231367,0.3038328625,0.2460714364,0.0,-0.199264423,0.1211365367,0.0268614967,0.0480994431,0.0444523569,0.0168114558,0.0077743117,0.0255822212,0.0584550187,0.0508283082,0.2576054647,17.871622415,1.63202684,0.0243066539,0.2448508663,0.6468835459,0.7387184536,0.00781239,0.06725804,-0.17756634,0.60013506,0.0079605,0.24294973,0.0076106,-0.06528761,0.0148281,0.02169983,0.01143489,-0.34915971,0.00335822,1742818158.12233,0.36993087,0.00583869,0.34978415,0.00355936,0.00396056,4.54e-06,0.00904104,0.96448273,0.99744346,0.00318613,0.61835225,0.9334435045,1.335911193,238,0.7750612834,1.4574463737,-1.509599278,1.5385972331,2004-11,,0.0
